month_year,negative,positive
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-08,1,0
2018-08,1,0
2018-08,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,1,0
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-07,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,1,0
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,1,0
2018-06,0,1
2018-06,0,1
2018-06,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-05,1,0
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,0,1
2018-05,1,0
2018-05,0,1
2018-05,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,0,1
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-04,1,0
2018-04,1,0
2018-04,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,1,0
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-03,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-02,0,1
2018-02,0,1
2018-02,1,0
2018-02,0,1
2018-01,1,0
2018-01,0,1
2018-01,0,1
2018-01,1,0
2018-01,1,0
2018-01,0,1
2018-01,1,0
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,1,0
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,1,0
2018-01,0,1
2018-01,1,0
2018-01,1,0
2018-01,1,0
2018-01,0,1
2018-01,0,1
2018-01,1,0
2018-01,1,0
2018-01,1,0
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
2018-01,0,1
